"MSSubClass.120","MSSubClass.20","MSSubClass.50","MSSubClass.60","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Alley.None","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","LandSlope.Gtl","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.None","GarageYrBlt.None","GarageFinish.Fin","GarageFinish.None","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.None","GarageQual.TA","GarageCond.None","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","OpenPorchSF","Fence.MnPrv","Fence.None","MoSold","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice","num_none","garage_exist.FALSE","garage_exist.TRUE","masVnrArea_exist.FALSE","masVnrArea_exist.TRUE","cluster.2","cluster.3","cluster.4","cluster.5","cluster_dist","LotArea_log","GrLivArea_log"
0,0,0,1,1,0,96,11308,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,9,5,2008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,154,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,936,1,168,1104,1,0,0,0,1,0,1,1130,1054,2184,1,0,2,1,3,1,0,0,10,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,836,0,1,0,1,0,1,0,102,0,1,7,0,0,0,1,0,0,1,0,1,0,12.7218858108072,4,0,1,0,1,0,1,0,0,0.934799788328044,9.33326571881348,7.6889133368648
0,0,1,0,1,0,-1,11275,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,7,1950,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,480,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,297,0,0,854,0,0,1,0,1,0,1,1096,895,1991,0,0,1,1,3,0,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,432,0,1,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,1,0,1,0,12.3013828253345,4,0,1,0,1,0,0,0,1,1.46762002832489,9.33034316437088,7.5963923040642
1,0,0,0,1,0,41,4920,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,616,1,722,1338,1,0,0,0,1,0,1,1338,0,1338,1,0,2,0,2,0,1,0,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,582,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0,1,0,1,0,1,0,12.2713921116508,6,0,1,1,0,0,0,1,0,0.705047122127169,8.50106380948635,7.19893124068817
0,0,0,0,0,0,120,18000,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,4,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,894,894,0,0,1,0,1,0,1,894,0,894,0,0,1,0,2,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,1248,0,1,0,1,0,1,0,20,0,1,8,0,0,1,0,0,0,0,0,1,0,11.3022044336546,5,0,1,1,0,0,1,0,0,3.66508628958296,9.7981270368783,6.79570577517351
0,0,0,0,0,1,85,13600,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,5,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,662,662,0,0,1,1,0,0,1,1422,915,2337,0,0,2,0,5,0,0,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,560,0,1,0,1,0,1,0,57,0,1,9,0,1,0,0,0,0,1,0,1,0,11.4075649493124,5,0,1,1,0,0,1,0,0,0.993991985018936,9.51782507172414,7.75662333453886
0,0,0,0,0,1,50,6000,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,6,1980,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,397,1,706,1103,0,1,0,0,1,0,1,1103,0,1103,0,0,1,0,2,0,1,0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,440,0,1,0,1,0,1,166,120,1,0,7,1,0,0,0,0,0,1,0,1,0,11.6127707999399,4,0,1,1,0,0,0,1,0,0.807996243011027,8.69951474821019,7.0057890192535
0,1,0,0,1,0,-1,11000,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1966,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,200,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,740,0,184,1154,1,0,0,0,1,0,1,1154,0,1154,0,0,1,1,3,0,0,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,480,0,1,0,1,0,1,0,58,1,0,11,0,0,0,1,0,0,1,0,1,0,11.9447078813958,3,0,1,0,1,0,0,1,0,0.974097792108889,9.30565055178051,7.05098944706805
0,0,0,1,1,0,80,14000,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1997,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1201,1,105,1306,1,0,0,0,1,0,1,1306,954,2260,1,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,533,0,1,0,1,0,1,296,44,0,1,4,0,0,0,0,1,0,1,0,1,0,12.7007688873663,6,0,1,1,0,0,1,0,0,0.984700163580713,9.5468126085974,7.72312009226633
0,0,0,1,1,0,59,7837,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,7,1994,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,799,799,0,1,0,0,1,0,1,799,772,1571,0,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,380,0,1,0,1,0,1,0,40,0,1,5,0,0,0,1,0,0,1,0,1,0,12.0895388292742,5,0,1,1,0,0,0,1,0,0.775252362153618,8.96661138705286,7.35946763825562
0,0,0,1,1,0,80,9760,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,6,1964,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,360,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,674,0,0,780,0,0,1,0,1,0,1,798,813,1611,1,0,1,1,4,0,0,1,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,442,0,1,0,1,0,1,328,128,0,1,6,0,0,1,0,0,0,1,0,1,0,12.0311238430656,5,0,1,0,1,0,0,1,0,1.79451100058012,9.18604767940714,7.38461038317697
0,0,0,0,0,1,42,3964,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,4,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,837,1,105,942,0,1,0,0,1,0,1,1291,1230,2521,1,0,2,1,5,0,0,1,10,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,576,0,1,0,1,0,1,728,20,0,0,6,1,0,0,0,0,0,1,0,1,0,11.9276806199855,4,0,1,1,0,0,1,0,0,1.72853098871044,8.28500889544988,7.83241092718792
0,0,0,0,1,0,60,9600,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,7,2003,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,220,1,625,845,0,0,1,0,1,0,1,893,0,893,0,1,1,0,2,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,576,0,1,0,1,0,1,0,0,0,1,5,0,1,0,0,0,0,1,0,1,0,11.8130300574206,6,0,1,1,0,0,0,1,0,1.06969148210771,9.16951837745593,6.7945865808765
0,1,0,0,1,0,72,10152,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1956,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,120,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,586,1,462,1048,0,0,1,0,1,0,1,1048,0,1048,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,286,0,1,0,1,0,1,0,20,0,1,6,0,1,0,0,0,0,1,0,1,0,11.8130300574206,5,0,1,0,1,1,0,0,0,0.625609954590372,9.22542600939422,6.95463886488099
0,0,0,1,1,0,78,11700,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1968,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,298,1,429,727,1,0,0,0,1,0,1,829,727,1556,0,0,1,1,4,0,0,1,8,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,441,0,1,0,1,0,1,0,0,0,1,5,0,0,0,1,0,0,1,0,1,0,11.9447078813958,6,0,1,1,0,0,0,1,0,0.642139662761636,9.36734412078585,7.34987370473834
0,0,1,0,1,0,50,7585,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,3,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,810,810,0,0,0,0,1,1,0,1002,454,1456,1,1,1,0,4,0,0,1,7,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,280,0,1,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0,1,0,1,0,11.4240942512636,5,0,1,1,0,1,0,0,0,0.696245093262322,8.93392789178263,7.28344822875663
0,0,0,1,1,0,75,7950,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,6,1977,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,140,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,535,1,155,690,0,0,1,0,1,0,1,698,728,1426,0,0,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,440,0,1,0,1,0,1,252,0,1,0,7,0,0,0,1,0,0,1,0,1,0,11.979799201207,4,0,1,0,1,0,0,1,0,0.595193884128775,8.98092720764838,7.26262860097424
0,1,0,0,1,0,74,8556,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1240,1240,1,0,0,0,1,0,1,1240,0,1240,0,0,2,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3,826,0,1,0,1,0,1,140,93,0,1,5,0,1,0,0,0,0,1,0,1,0,12.1756134380455,6,0,1,1,0,0,0,1,0,1.53707179303264,9.0543880702023,7.12286665859908
0,0,0,0,1,0,75,13125,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,6,1984,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,410,1,390,800,0,0,1,0,1,0,1,960,780,1740,0,0,1,1,3,0,0,1,6,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,240,0,1,0,1,0,1,0,0,0,1,7,0,1,0,0,0,0,0,0,1,0,12.2991075114974,5,0,1,1,0,1,0,0,0,1.37434594497543,9.48227408745982,7.46164039220858
0,0,1,0,1,0,60,10800,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,8,1989,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,626,1,170,796,0,1,0,0,1,0,1,1096,370,1466,0,1,2,0,3,0,1,0,7,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,566,0,1,0,1,0,1,436,21,0,1,4,1,0,0,0,0,0,1,0,1,0,12.0435537160324,3,0,1,1,0,0,0,1,0,0.489304782177922,9.28730141311231,7.2902928824466
0,1,0,0,1,0,-1,15870,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1969,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,75,0,230,1096,1,0,0,0,1,0,1,1096,0,1096,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,299,0,1,0,1,0,1,240,32,0,1,3,1,0,0,0,0,0,1,1,0,0,11.8407893270548,6,0,1,1,0,1,0,0,0,1.065907856354,9.67218581352046,6.99942246750796
1,0,0,0,0,1,37,4435,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,5,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,169,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,662,1,186,848,1,0,0,0,1,0,1,848,0,848,1,0,1,0,1,0,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,420,0,1,0,1,0,1,140,0,0,1,5,1,0,0,0,0,0,1,0,1,0,11.9569700550459,4,0,1,0,1,1,0,0,0,1.3534082069293,8.39728289474368,6.7428806357919
0,1,0,0,1,0,65,8775,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1994,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,495,1,495,990,0,1,0,0,1,0,1,990,0,990,0,0,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,299,0,1,0,1,0,1,0,64,0,1,4,0,1,0,0,0,0,1,0,1,0,11.7440371859336,6,0,1,1,0,1,0,0,0,0.470671439365138,9.07966204833407,6.89770494312864
0,1,0,0,1,0,80,11040,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,6,7,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,144,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,656,1,602,1258,1,0,0,0,1,0,1,1258,0,1258,0,1,2,0,3,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,528,0,1,0,1,0,1,55,0,0,1,10,0,0,1,0,0,0,0,1,0,0,11.8844890214027,5,0,1,0,1,0,0,1,0,0.621610664099598,9.30928031983109,7.13727843726039
0,1,0,0,1,0,75,7500,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5,5,1963,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,824,1,216,1040,0,0,0,0,1,0,1,1040,0,1040,1,0,1,1,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,308,0,1,0,1,0,1,0,0,1,0,6,0,0,0,0,1,0,1,0,1,0,11.7981044072039,5,0,1,1,0,1,0,0,0,0.440918926877918,8.9226582995244,6.94697599213542
0,1,0,0,1,0,70,8749,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2002,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,100,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1459,1459,1,0,0,0,1,0,1,1459,0,1459,0,0,2,0,3,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,527,0,1,0,1,0,1,192,39,0,1,9,0,1,0,0,0,0,1,0,1,0,12.1652506510099,4,0,1,0,1,0,0,1,0,0.310375785487107,9.07669468710627,7.28550654852279
0,1,0,0,1,0,80,8800,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6,6,1964,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,425,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,553,1,698,1251,0,0,1,0,1,0,1,1251,0,1251,1,0,1,0,3,0,0,1,6,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,461,0,1,0,1,0,1,0,116,1,0,3,1,0,0,0,0,0,1,0,1,0,11.982929094216,2,0,1,0,1,0,0,1,0,2.10093823678592,9.0825070004663,7.13169851046691
0,0,0,1,1,0,-1,13031,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1996,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,592,1,99,691,0,1,0,0,1,0,1,691,807,1498,0,0,2,1,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,409,0,1,0,1,0,1,315,44,0,1,7,1,0,0,0,0,0,1,0,1,0,12.1415341243926,5,0,1,1,0,0,0,1,0,0.776466494555298,9.47508641314491,7.31188616407716
0,0,0,0,1,0,73,9069,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,1992,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,747,1,189,936,1,0,0,0,1,0,1,996,0,996,1,0,1,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,564,0,1,0,1,0,1,120,0,0,1,4,0,0,0,0,1,0,1,0,1,0,11.8981878657609,6,0,1,1,0,0,0,1,0,0.867637705878689,9.11261728344757,6.9037472575846
0,0,0,0,0,1,-1,1974,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,5,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,334,1,212,546,0,0,1,0,1,0,1,546,546,1092,0,0,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,286,0,1,0,1,0,1,120,96,0,1,5,0,0,0,0,1,0,1,0,1,0,11.3326019108389,6,0,1,1,0,1,0,0,0,0.825744858320354,7.58781721999343,6.99576615630485
0,0,0,1,0,0,85,10574,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8,5,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1082,1082,1,0,0,0,1,0,1,1082,871,1953,0,0,2,1,3,0,1,0,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1043,0,1,0,1,0,1,160,50,0,1,5,0,0,0,1,0,0,1,0,1,0,12.4371843664936,5,0,1,1,0,0,1,0,0,1.95499380107108,9.2661534367954,7.57712193087668
0,0,0,0,0,1,24,2522,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,5,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,50,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,970,970,1,0,0,0,1,0,1,970,739,1709,0,0,2,0,3,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,380,0,1,0,1,0,1,0,40,0,1,4,1,0,0,0,0,0,1,0,1,0,11.8313791960888,5,0,1,0,1,0,0,1,0,1.20355306641977,7.83280751652486,7.44366368311559
1,0,0,0,0,0,37,3316,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,8,5,2005,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1039,1,208,1247,1,0,0,0,1,0,1,1247,0,1247,1,0,1,1,1,0,1,0,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,550,0,1,0,1,0,1,0,84,0,1,4,1,0,0,0,0,0,1,0,1,0,12.1909590077201,4,0,1,1,0,0,0,1,0,0.85894333691627,8.10651451625519,7.12849594568004
0,0,0,0,1,0,60,8544,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,4,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1040,0,1040,0,0,2,0,2,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,400,0,1,0,1,0,1,0,0,0,1,6,0,0,0,1,0,0,1,0,1,0,11.4392789248019,11,0,1,1,0,1,0,0,0,0.818655690352408,9.05298456119998,6.94697599213542
0,0,0,0,0,0,24,2160,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,5,2000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,212,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,510,1,90,600,1,0,0,0,1,0,1,624,628,1252,1,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,462,0,1,0,1,0,1,0,48,0,1,3,0,0,1,0,0,0,1,0,1,0,11.982929094216,4,0,1,0,1,0,0,1,0,1.28792996277355,7.67786350067821,7.13249755166004
0,0,1,0,1,0,60,8400,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,5,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,423,1,758,1181,0,0,0,0,1,0,1,1390,304,1694,0,0,2,0,4,0,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,576,0,1,0,1,0,1,342,0,0,1,6,0,0,1,0,0,0,1,0,1,0,11.8240798936072,5,0,1,1,0,0,0,1,0,0.756565754686086,9.03598698483141,7.434847875212
0,1,0,0,1,0,71,9230,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5,8,1998,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,166,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,661,1,203,864,0,1,0,0,1,0,1,1200,0,1200,1,0,1,1,1,0,1,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,884,0,1,0,1,0,1,0,64,1,0,10,1,0,0,0,0,0,1,0,1,0,11.8913619006905,4,0,1,0,1,0,0,1,0,1.89105578213608,9.1302143274969,7.09007683577609
0,1,0,0,1,0,74,5868,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,7,2000,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,248,0,448,936,1,0,0,0,1,0,1,936,0,936,1,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,308,0,1,0,1,0,1,0,0,0,1,5,0,0,0,0,1,0,1,0,1,0,11.7675676833438,6,0,1,1,0,1,0,0,0,0.618428959818581,8.67726913926287,6.84161547647759
0,1,0,0,1,0,78,9317,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,5,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,24,1,1290,1314,0,1,0,0,1,0,1,1314,0,1314,0,0,2,0,3,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,440,0,1,0,1,0,1,0,22,0,1,3,0,1,0,0,0,0,1,0,1,0,12.0806908119985,5,0,1,1,0,0,0,1,0,0.459405932540794,9.13959596745043,7.18083119904456
0,0,0,0,0,1,60,6882,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,7,2006,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,684,684,0,0,1,0,1,0,1,773,582,1355,0,0,1,1,3,0,1,0,7,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,136,0,0,1,3,0,1,0,0,0,0,1,0,1,0,11.7519423654407,11,1,0,1,0,1,0,0,0,1.19390473126614,8.83666458635743,7.2115567333138
